Name|Address|Category|Lng|Lat
一丞冷凍工業股份有限公司|高雄市大寮區過溪里莒光一街１２號|機械設備製造業|22.5807763|120.4272726
一丞機械有限公司|高雄市仁武區後安里永宏巷１２弄３９號|機械設備製造業|22.7137594|120.3414895
一休生技股份有限司大樹廠|高雄市大樹區竹寮里竹寮路３３５號|食品製造業|22.6631758|120.4216257
一六八輪胎股份有限公司|高雄市大寮區華東路64號|橡膠製品製造業|22.5886558|120.4331411
一力旺生物科技食品有限公司高雄廠|高雄市林園區中門里中門路３３９巷５０弄３１號|食品製造業|22.50761|120.3653551
一品企業有限公司|高雄市彌陀區鹽埕里山霸烟路１０５號|金屬製品製造業|22.7927705|120.2474955
一品製冰廠|高雄市苓雅區三多一路１１０號|食品製造業|22.6233324|120.3322994
一家電熱機械股份有限公司|高雄市大樹區九曲里瓦厝街３巷８２號|電力設備製造業,機械設備製造業|22.6438846|120.4156996
一強電梯業股份有限公司|高雄市大樹區九大路390號1樓|機械設備製造業|22.651876|120.4249557
一德生技有限公司|高雄市三民區達勇里安寧街４２１號|食品製造業|22.640214|120.304185
一成帆布行|高雄市路竹區竹南里中山路１３０７號|紡織業|22.8518672|120.261815
一流一食品工業股份有限公司|高雄市仁武區竹後里竹工三巷３８號|食品製造業|22.7132018|120.3320894
一益企業股份有限公司|高雄市湖內區大湖里民權路２１０巷５號|機械設備製造業|22.8924428|120.2433107
一研企業有限公司|高雄市前鎮區擴建路１之２８號８樓|電腦、電子產品及光學製品製造業|22.589787|120.302778
一翔木業企業行|高雄市梓官區赤崁東路345巷1之6號|木竹製品製造業|22.7421986|120.2536791
一記實業有限公司|高雄市大寮區琉球里農場路１７０號|金屬製品製造業|22.6179351|120.4298364
一誠塑膠企業社|高雄市大寮區後庄里民貴街１７號|塑膠製品製造業|22.6317014|120.3848465
一誠木器有限公司二廠|高雄市大寮區江山路16之6號|木竹製品製造業|22.6355792|120.410887
一誠木器有限公司|高雄市大寮區江山里江山路16之16號|木竹製品製造業|22.6355792|120.410887
一鳴電機企業行|高雄市林園區中門里中門路３３９巷２６弄５２號|電力設備製造業|22.5078787|120.3646701
七彩湖生技有限公司|高雄市燕巢區安招里安林一街5號|食品製造業|22.7881683|120.3302678
万嘉棠食品有限公司|高雄市彌陀區鹽埕里產業路202號|食品製造業|22.7939972|120.2405771
三三食品有限公司|高雄市大樹區竹寮里竹寮路３７４號|食品製造業|22.6629264|120.4225492
三五橡膠廠股份有限公司高雄加工廠|高雄市鳳山區輜汽路９號|橡膠製品製造業|22.6161521|120.333187
三井橡膠廠|高雄市鳳山區新強里新強路１２０巷３７號|橡膠製品製造業|22.6115911|120.3408176
三仕企業股份有限公司第三廠|高雄市岡山區育才路72巷9號|金屬製品製造業|22.8080004|120.2777462
三仕企業股份有限公司第二廠|高雄市岡山區本洲里育才路７２巷１７、１９號|金屬製品製造業|22.8086088|120.2770275
三仕企業股份有限公司|高雄市岡山區本洲里育才路７２巷１６號|金屬製品製造業,機械設備製造業|22.8092929|120.281179
三代食品有限公司|高雄市仁武區後安里後庄巷59之1號|食品製造業|22.7112534|120.3422094
三佰機械工業股份有限公司|高雄市大樹區竹寮里竹寮路１８８號|金屬製品製造業,機械設備製造業,汽車及其零件製造業,其他運輸工具及其零件製造業|22.665091|120.4255451
三傑飼料股份有限公司|高雄市路竹區復興路２８２號|食品製造業,化學材料製造業|22.8409741|120.2813454
三億一企業有限公司|高雄市燕巢區安招里安林一街11號|機械設備製造業|22.788122|120.3303054
三儷食品有限公司|高雄市鳥松區仁美里美山路１９巷２０弄３２號|食品製造業|22.6454291|120.3774057
三儷食品有限公司|高雄市鳳山區鎮北里鳳仁路９３之１９號|食品製造業|22.6395436|120.3721897
三元鐵工廠|高雄市橋頭區橋頭里成功路７號|金屬製品製造業|22.7614893|120.3088113
三六號碼頭加油站|高雄市前鎮區大華六街1號|加油站|22.605985|120.291256
三共興研磨材料有限公司仁武廠|高雄市仁武區竹後里鳳仁路３２９之１５號|非金屬礦物製品製造業|22.7039587|120.3433057
三凡生技研發股份有限公司|高雄市燕巢區安招里安林三街74號|食品製造業|22.7877178|120.3332047
三凱興業股份有限公司|高雄市大寮區潮寮里田單五街１０號|塑膠製品製造業|22.5731143|120.4308961
三力食品有限公司二廠|高雄市大樹區竹寮里竹寮路375號|食品製造業|22.6765665|120.4246751
三力食品有限公司高雄廠|高雄市大樹區竹寮里竹寮路３４３號|飲料製造業|22.6632729|120.4216423
三可實業社|高雄市岡山區嘉興里興北巷62弄12號|食品製造業|22.8229971|120.2997656
三味生技食品工廠|高雄市鳥松區鳥松里中正路興農巷１０３之１號|食品製造業|22.6604341|120.3671466
三和合成股份有限公司|高雄市路竹區北嶺里中山南路１號|化學材料製造業,化學製品製造業|22.8391158|120.2642309
三和耐火工業股份有限公司|高雄市仁武區竹後里鳳仁路３９８號|非金屬礦物製品製造業|22.7199198|120.3337021
三和製粉股份有限公司瓊林廠|高雄市燕巢區瓊林路1001號|其他製造業|22.7977784|120.3249851
三和製粉股份有限公司|高雄市燕巢區瓊林里安招路１０６８號|化學製品製造業|22.7891551|120.3148479
三城企業有限公司仁武廠|高雄市仁武區烏林里仁心路３２７巷１２號|石油及煤製品製造業|22.6819991|120.3560025
三多三路加油站|高雄市苓雅區三多三路264號|加油站|22.6143931|120.3051562
三多二路加油站|高雄市苓雅區三多二路80號|加油站|22.621368|120.3268344
三宇行國際貿易有限公司|高雄市岡山區壽峰里前峰路２８６巷２號|金屬製品製造業|22.797189|120.2858127
三山印刷廠|高雄市鳳山區縣口里三民路２６２號|印刷及資料儲存媒體複製業|22.6249178|120.3583916
三峰工業社|高雄市大樹區竹寮里竹寮路２１５號|金屬製品製造業,機械設備製造業|22.6651571|120.4245385
三嶸企業有限公司|高雄市大寮區中庄里立德路１８３號|基本金屬製造業,機械設備製造業,汽車及其零件製造業|22.6294799|120.3853498
三怡合企業有限公司美山廠|高雄市鳥松區仁美里美山路９７之１號|機械設備製造業|22.6496825|120.3916126
三怡合企業有限公司|高雄市鳥松區仁美里美山路９６號|機械設備製造業|22.6496737|120.3916123
三戶保溫材料廠股份有限公司高雄廠|高雄市大寮區過溪里華一街５２５號|非金屬礦物製品製造業|22.5752493|120.4113471
三捷科技股份有限公司高雄廠|高雄市大樹區竹寮里蓬萊路１３９之１號一樓|電腦、電子產品及光學製品製造業|22.6648006|120.423122
三新碾米廠|高雄市大寮區昭明里鳳林路四段150號|食品製造業|22.5378447|120.4085941
三新股份有限公司湖內廠|高雄市湖內區海埔里中山路一段８８７號|汽車及其零件製造業,其他運輸工具及其零件製造業|22.8994491|120.2341958
三昌合金鋼廠股份有限公司仁武廠|高雄市仁武區烏林里仁心路３１７號|基本金屬製造業,機械設備製造業|22.6925485|120.37064
三明電子有限公司|高雄市前鎮區新衙路286之4號3樓之1|電腦、電子產品及光學製品製造業|22.5820211|120.3161816
三星堂化學工廠|高雄市小港區光盛街６號|化學製品製造業|22.572386|120.355256
三普儀器有限公司|高雄市前鎮區擴建路１之２２號２樓|電腦、電子產品及光學製品製造業|22.590001|120.30261
三晶油漆有限公司|高雄市橋頭區芋寮里芋林路３０３號|化學製品製造業|22.7646056|120.283497
三木工程股份有限公司大發廠|高雄市大寮區過溪里華中路３０號|非金屬礦物製品製造業,基本金屬製造業|22.5823003|120.4287562
三杰加油站|高雄市六龜區光復路416號|加油站|22.9922068|120.6359678
三榮豐生物科技有限公司|高雄市岡山區永樂街2巷115號|食品製造業|22.7956065|120.3076535
三欣鋼鐵股份有限公司|高雄市仁武區後安里後庄巷５３號|基本金屬製造業|22.7112534|120.3422094
三武科技實業股份有限公司|高雄市燕巢區安招里安林二街６８號|電力設備製造業|22.7882245|120.3328645
三民加油站|高雄市三民區九如一路878號|加油站|22.6401886|120.3183466
三民汽車有限公司仁武廠|高雄市仁武區竹後里竹東路３０號|汽車及其零件製造業|22.7065948|120.3395455
三民鑄造股份有限公司大社廠|高雄市大社區保社里旗楠路１０３巷１５號|基本金屬製造業|22.7500465|120.3482732
三永裕鐵工廠股份有限公司二廠|高雄市仁武區竹後里水管路153號|金屬製品製造業|22.7063133|120.3353857
三永裕鐵工廠股份有限公司|高雄市仁武區水管路２４號|金屬製品製造業|22.7043939|120.3561557
三泰製藥廠有限公司|高雄市前鎮區新生路２２８號|食品製造業,飲料製造業,藥品及醫用化學製品製造業|22.5835791|120.3098767
三洋藥品工業股份有限公司大發廠|高雄市大寮區大寮里華西路４５號|飲料製造業,藥品及醫用化學製品製造業|22.5894601|120.4229905
三準精密科技股份有限公司|高雄市鳳山區鎮北里鳳仁路９７之２９號|機械設備製造業|22.638889|120.373192
三煜實業股份有限公司林園廠|高雄市林園區西溪里西溪路１９３巷１之３號|金屬製品製造業|22.49239|120.39082
三田實業有限公司|高雄市大社區保社里中正路389號|金屬製品製造業|22.7473485|120.3511726
三石礦棉工業股份有限公司高雄廠|高雄市大寮區華東路３５號|非金屬礦物製品製造業|22.5819638|120.4331592
三福化工股份有限公司高雄廠|高雄市小港區龍鳳里中亨街４５號|化學製品製造業|22.528725|120.3629567
三福氣體股份有限公司小港廠|高雄市小港區龍鳳里中亨街４５號、４５之１號|化學材料製造業,機械設備製造業|22.5189047|120.3598504
三禧實業有限公司|高雄市大樹區瓦厝街6之62號|化學製品製造業|22.6452111|120.4178486
三立電視股份有限公司|高雄市苓雅區區林富里青年一路３２號|其他製造業|22.6237445|120.3140413
三章實業股份有限公司|高雄市橋頭區芋寮里芋寮路８７號|紙漿、紙及紙製品製造業,石油及煤製品製造業|22.7608557|120.283983
三管輪實業有限公司燕巢廠|高雄市燕巢區角宿里四林路１２１巷１８弄１３號|金屬製品製造業|22.7769694|120.3476884
三聯科技股份有限公司高雄廠|高雄市岡山區本工六路17號|塑膠製品製造業,電腦、電子產品及光學製品製造業|22.8102372|120.2660703
三能螺栓工業股份有限公司二廠|高雄市岡山區本洲里本洲路３８１巷１２３號|金屬製品製造業|22.8049787|120.2773296
三能螺栓工業股份有限公司|高雄市岡山區岡山里新樂街１６４號|金屬製品製造業|22.8089181|120.2929063
三芳化學工業股份有限公司|高雄市仁武區鳳仁路４０２號|紡織業,皮革、毛皮及其製品製造業,化學材料製造業,塑膠製品製造業|22.7210098|120.3339456
三苓工業股份有限公司|高雄市前鎮區新強路６號|機械設備製造業|22.578914|120.317118
三英鋼鐵股份有限公司仁武廠|高雄市仁武區烏林里仁心路３１１號|金屬製品製造業|22.6920666|120.3699687
三茂木業股份有限公司|高雄市林園區西溪里西溪路１９３巷４號|木竹製品製造業,家具製造業|22.4905366|120.3933431
三裕木業股份有限公司|高雄市大寮區後庄里鳳屏一路５號|木竹製品製造業|22.6298543|120.3830245
三豐製冰有限公司|高雄市鳳山區鎮北里鳳仁路１０２之９號|其他製造業|22.6395399|120.3748322
三軸實業有限公司|高雄市鳳山區鎮北里鳳北路１１０、１１２號|其他運輸工具及其零件製造業|22.6416572|120.3673783
三逸企業社|高雄市岡山區嘉興里嘉華路181巷18弄5號|金屬製品製造業|22.82132|120.3107
三醇國際貿易股份有限公司角宿廠|高雄市燕巢區四林路119號|化學製品製造業|22.7763813|120.3461662
三醇國際貿易股份有限公司|高雄市燕巢區安招里安林路39號|化學製品製造業|22.7867099|120.329287
三鉉金屬企業有限公司|高雄市仁武區後安里後庄巷５６之４號|金屬製品製造業|22.7112534|120.3422094
三陽造船廠股份有限公司|高雄市旗津區上竹巷７９號|其他運輸工具及其零件製造業|22.580137|120.2933538
三雄油脂有限公司仁武廠|高雄市仁武區仁武里工業二路３１號|石油及煤製品製造業|22.6987996|120.3409385
三雄科技股份有限公司|高雄市仁武區竹後里鳳仁路３２９之１４號|電力設備製造業,機械設備製造業,家具製造業,其他製造業|22.7039556|120.3433075
三雄精密工業股份有限公司運通三廠|高雄市前鎮區新衙路２８６之５號１樓２８６之４號１樓|金屬製品製造業|22.582587|120.315343
三雄精密工業股份有限公司|高雄市前鎮區新衙路２８６之６號|金屬製品製造業,機械設備製造業|22.5820211|120.3161816
三順木箱包裝有限公司|高雄市大寮區華中路３２號|木竹製品製造業|22.5822877|120.4287563
三鴻精密機械股份有限公司|高雄市前鎮區新強路２６號|金屬製品製造業|22.580552|120.31581
上乘電業有限公司|高雄市林園區溪州二路２９０號１樓|電腦、電子產品及光學製品製造業|22.5097554|120.4010913
上內工業有限公司|高雄市大寮區琉球路43之88號|金屬製品製造業|22.6171976|120.409867
上冠品有限公司路竹廠|高雄市路竹區中山路88巷36號|基本金屬製造業|22.8580003|120.2614068
上勇電器有限公司|高雄市芩雅區日中里永樂街４５號|電力設備製造業|22.616566|120.309759
上友仁機械有限公司|高雄市三民區皓東路１７１之８號|機械設備製造業|22.6496949|120.3338189
上和精密股份有限公司路竹第二廠|高雄市路竹區鴨寮里保安路９４之１號|機械設備製造業|22.8478651|120.267858
上和精密股份有限公司|高雄市路竹區鴨寮里保安路９２號|金屬製品製造業,機械設備製造業|22.8478648|120.2678241
上品商業股份有限公司|高雄市橋頭區東林里里林東路１９７號|木竹製品製造業|22.7651005|120.3016158
上品王食品股份有限公司第二廠|高雄市阿蓮區阿蓮里和平路２０８號|食品製造業|22.8840351|120.3327042
上品王食品股份有限公司|高雄市阿蓮區阿蓮里和平路２０６號|食品製造業|22.8840351|120.3327042
上富螺絲股份有限公司|高雄市岡山區嘉華路４５之５０號|金屬製品製造業|22.8215319|120.3091921
上展國際實業有限公司岡山廠|高雄市岡山區為隨里為隨東路６２之３號|金屬製品製造業|22.8195157|120.289858
上峰塑膠工業股份有限公司|高雄市大寮區大寮區華東路６６號|塑膠製品製造業,金屬製品製造業|22.587188|120.433223
上慧機械企業有限公司|高雄市鳥松區仁美里水管路23巷212號|塑膠製品製造業,金屬製品製造業|22.646581|120.378026
上晟科技有限公司|高雄市梓官區大舍東路300巷11號|電腦、電子產品及光學製品製造業|22.7479888|120.2642499
上木有限公司|高雄市旗山區東昌里南寮巷14號|木竹製品製造業|22.870365|120.4901283
上林遊艇實業有限公司|高雄市林園區文賢里文賢南路３１０巷７號|其他運輸工具及其零件製造業,家具製造業|22.5005815|120.3926139
上校基業有限公司二廠|高雄市三民區十全里通化街88巷26號|印刷及資料儲存媒體複製業|22.642878|120.293618
上模企業社|高雄市大社區保社里民族路１３之１７號|金屬製品製造業,機械設備製造業|22.7485966|120.3539401
上正汽車股份有限公司|高雄市三民區民族一路４９１號|汽車及其零件製造業|22.6604584|120.3155665
上永興工業有限公司仁武廠|高雄市仁武區後安里興昌巷８之１號|金屬製品製造業,機械設備製造業,其他運輸工具及其零件製造業|22.710706|120.3408524
上泰工業有限公司大寮廠|高雄市大寮區琉球路43-109號|金屬製品製造業|22.6171976|120.409867
上源加油站|高雄市鳳山區鳳林路91號|加油站|22.6225103|120.3741094
上磊企業有限公司|高雄市大樹區和山里和山路４６３號|非金屬礦物製品製造業|22.701641|120.4042195
上祈企業股份有限公司|高雄市大寮區潮寮里田單一街１５號|橡膠製品製造業,塑膠製品製造業,基本金屬製造業|22.5769563|120.4331652
上福實業股份有限公司大寮廠|高雄市大寮區後庄里成功路１７２巷２３之２號|成衣及服飾品製造業|22.6386914|120.3915774
上秉實業有限公司岡山廠|高雄市岡山區本洲里本工西二路１號|金屬製品製造業|22.8119804|120.267276
上穩機械工業股份有限公司高雄廠|高雄市燕巢區安招里安北路３５７號|機械設備製造業|22.7915171|120.3450355
上穩電機企業有限公司|高雄市小港區港口里同利路１４號|電力設備製造業,機械設備製造業|22.5667977|120.329961
上穩電機企業有限公司|高雄市林園區中門里中門路３５５號|電力設備製造業,機械設備製造業|22.5093065|120.3644445
上等商行|高雄市鳳山區鳳仁路９２之１５號|食品製造業|22.636308|120.370075
上緯行國際有限公司|高雄市阿蓮區阿蓮里中正路２１６巷６８號|食品製造業|22.8826998|120.3372223
上興釣具企業社|高雄市岡山區嘉華路１３５之８０號|其他製造業|22.8217479|120.3104389
上薰不銹鋼工業有限公司|高雄市仁武區後安里永宏巷１２弄２３號|金屬製品製造業,機械設備製造業,家具製造業|22.7139787|120.3413989
上虹有限公司|高雄市三民區灣子里銀杉街２４號|印刷及資料儲存媒體複製業|22.655356|120.318265
上覲企業有限公司|高雄市燕巢區安招里安林三街６１號|食品製造業|22.7877461|120.3326076
上誠印刷股份有限公司|高雄市鳥松區仁美里美山路19巷11號|紙漿、紙及紙製品製造業|22.6432772|120.3780613
上豐加油站|高雄市左營區自由三路157號|加油站|22.671479|120.310795
上豐蛋品有限公司|高雄市燕巢區安招里安林三街５３號|食品製造業|22.787599|120.3322261
上趁企業社|高雄市路竹區下坑里大德路277巷118號|金屬製品製造業|22.862596|120.2992001
上農有限公司|高雄市三民區灣興里灣興街５５巷１２號|塑膠製品製造業|22.650891|120.310819
上采興業股份有限公司高雄廠|高雄市梓官區典寶里嘉展路116號|木竹製品製造業|22.7375429|120.2609085
上銘園藝事業有限公司|高雄市大寮區大寮路686巷28弄2號|化學材料製造業|22.591707|120.4112893
上銘有限公司|高雄市前鎮區新衙路２８８之９號４樓之２|電子零組件製造業|22.58243|120.314459
上鋼股份有限公司|高雄市小港區上林路2號|金屬製品製造業|22.5315997|120.3701452
上鎧鋼鐵股份有限公司|高雄市大寮區過溪里莒光二街１６號|基本金屬製造業,金屬製品製造業|22.5794326|120.4256644
上鑫工業有限公司|高雄市大寮區潮寮里田單二街８、１０號|金屬製品製造業|22.5759919|120.4320419
上鑫精密有限公司|高雄市仁武區鳳仁路３６９巷４１號|金屬製品製造業,電子零組件製造業,機械設備製造業|22.7142017|120.3345961
上陞企業社|高雄市鳳山區鎮北里鳳仁路１０２之３號|金屬製品製造業|22.63913|120.375027
上霖精密工業股份有限公司|高雄市大寮區中庄里立德路１８５號|金屬製品製造業|22.6295457|120.3853508
上順化工股份有限公司|高雄市大社區保社里旗楠路３９號|化學製品製造業|22.7460629|120.3435083
上順水泥製品企業股份有限公司|高雄市大寮區大寮里華東路４０號|紡織業,非金屬礦物製品製造業|22.5827845|120.4331586
上高有限公司|高雄市大社區保舍甲路55巷31、33、35、37號|食品製造業|22.7462158|120.3476507
世享工業股份有限公司|高雄市彌陀區中正南路77號|金屬製品製造業|22.7756077|120.2523637
世全鋼鐵企業股份有限公司|高雄市小港區世全路２號|金屬製品製造業|22.549479|120.373525
世和豐電機股份有限公司|高雄市前鎮區仁愛里新衙路２８８之９號６樓之１|電子零組件製造業,電腦、電子產品及光學製品製造業|22.5816486|120.3154833
世坤企業社二廠|高雄市大社區保社里旗楠路８０巷１０１號|機械設備製造業|22.7458687|120.3462067
世大牙板股份有限公司二廠|高雄市岡山區為隨里為隨西路3號|金屬製品製造業|22.8117291|120.291195
世大牙板股份有限公司|高雄市岡山區為隨里為隨西路１３巷５號|金屬製品製造業|22.8118054|120.2908288
世孟企業有限公司|高雄市仁武區竹後里２０鄰竹工二巷２４號|金屬製品製造業|22.7109571|120.3310393
世展橡膠工業有限公司|高雄市大樹區九曲里瓦厝街３巷１０２號|橡膠製品製造業|22.6445115|120.4150966
世岱興業股份有限公司|高雄市岡山區岡山里新樂街１８９號|基本金屬製造業,金屬製品製造業|22.810409|120.291803
世德工業股份有限公司|高雄市大寮區華西路２０號|金屬製品製造業|22.5805148|120.4228564
世捷貿易股份有限公司|高雄市小港區孔鳳路10之2號|紡織業|22.5800518|120.3702437
世新泵浦有限公司|高雄市仁武區烏林里仁林路２３４之５號|機械設備製造業|22.6980679|120.3732747
世新製罐股份有限公司|高雄市大寮中興村萬丹路253號|金屬製品製造業|22.6148977|120.3969925
世暘工廠產業股份有限公司本洲廠|高雄市岡山區本洲里本工二路１８號|金屬製品製造業|22.8146107|120.2717992
世暘工廠產業股份有限公司本洲抽線廠|高雄市岡山區本洲六街100號|基本金屬製造業|22.8170484|120.2643366
世暘工廠產業股份有限公司為隨廠|高雄市岡山區為隨西路15-7號|金屬製品製造業|22.8128121|120.290812
世暘工廠產業股份有限公司|高雄市岡山區為隨里為隨西路１５號|金屬製品製造業|22.8128121|120.290812
世朋食品有限公司|高雄市大寮區鳳林二路908巷58號1樓|食品製造業|22.5589624|120.4120502
世楙鋼鐵股份有限公司|高雄市燕巢區安招里成大街25號|金屬製品製造業|22.7880226|120.3370984
世濱環球食品企業有限公司|高雄市鳥松區仁美里仁德路９１號|食品製造業|22.6495961|120.3963392
世燊機械股份有限公司|高雄市林園區海墘路４６巷１２弄２２號|機械設備製造業,其他運輸工具及其零件製造業|22.5068016|120.3649211
世猛企業有限公司|高雄市彌陀區漯底里公園路１０５號|紡織業,家具製造業|22.7629291|120.2430635
世界資源亞太股份有限公司|高雄市岡山區本洲里本工路２０號|基本金屬製造業|22.8095588|120.2704109
世發豐企業有限公司第二廠|高雄市燕巢區安招里安林六街19號1樓|塑膠製品製造業|22.787629|120.3333851
世發豐企業有限公司|高雄市燕巢區安招里安林五街１７號|塑膠製品製造業|22.7862841|120.3304129
世群科技有限公司|高雄市三民區灣興里灣興街３９巷３號１樓|機械設備製造業|22.651067|120.3118931
世耀錩實業有限公司|高雄市鳥松區仁美里水管路３１號|機械設備製造業|22.6474191|120.3865863
世興五金有限公司|高雄市路竹區竹園里環球路9巷37弄36號|金屬製品製造業|22.8798054|120.275441
世良螺絲有限公司|高雄市岡山區為隨里為隨西路98號|金屬製品製造業|22.8132829|120.2906505
世華金屬科技股份有限公司|高雄市大寮區大寮里華東路５７號|基本金屬製造業|22.5876936|120.4331389
世藝企業有限公司|高雄市林園區中門里中門路３３９巷５０弄２７號|金屬製品製造業,機械設備製造業|22.507625|120.3654871
世裕金屬股份有限公司|高雄市林園區西溪里西溪路１９５號|基本金屬製造業|22.4911784|120.3935498
世豐益企業有限公司|高雄市林園區中門里海墘路46巷12弄6、8號|機械設備製造業|22.5068016|120.3649211
世豐螺絲股份有限公司彌陀廠|高雄市彌陀區文安里文安路東段１８０號|金屬製品製造業|22.7943384|120.2397562
世豐螺絲股份有限公司橋頭二廠|高雄市橋頭區頂鹽里復興西路810號B棟|金屬製品製造業|22.7439845|120.2723953
世豐螺絲股份有限公司橋頭廠|高雄市橋頭區頂鹽里復興西路８１０號|金屬製品製造業,機械設備製造業|22.738103|120.2687861
世豐螺絲股份有限公司永安廠|高雄市永安區維新里永工三路１號|金屬製品製造業|22.8093505|120.2500649
世鈞企業社|高雄市岡山區為隨西路105號|金屬製品製造業|22.8151753|120.2897771
世鋒生物科技有限公司大樹廠|高雄市大樹區龍目里龍目路１４３之２號|食品製造業|22.6860615|120.4145398
世鎧精密股份有限公司路竹廠|高雄市路竹區北嶺里民有路１６１號|基本金屬製造業|22.8213513|120.2776106
世鎧精密股份有限公司|高雄市岡山區本洲里本工一路１、3、5號|金屬製品製造業|22.8147898|120.273321
世音行有限公司高雄廠|高雄市岡山區碧紅里永樂街２巷１０７號|化學製品製造業|22.7954262|120.3010869
丞一機電有限公司|高雄市大寮區新厝里鳳林二路２９３之１２號|電力設備製造業,機械設備製造業|22.5765645|120.4090676
丞億科技有限公司|高雄市鳳山區文龍東路57巷2號|金屬製品製造業|22.640255|120.3738514
丞展企業有限公司|高雄市大寮區新厝里鳳林二路２９３之７號|塑膠製品製造業|22.5765645|120.4090676
丞彫企業有限公司|高雄市鳳山區鎮北里鳳仁路９２之１７號|其他製造業|22.6367042|120.3710451
丞曜實業有限公司ㄧ廠|高雄市岡山區嘉新東路2巷102號|金屬製品製造業|22.8234861|120.3258992
丞曜實業有限公司|高雄市岡山區本工路26號|金屬製品製造業|22.8087705|120.2696955
丞格有限公司|高雄市仁武區竹後里竹工三巷３１之３號|機械設備製造業|22.7131921|120.3320438
丞滿商標實業有限公司|高雄市阿蓮區阿蓮里和平路238號|紡織業|22.8846706|120.3329415
丞贊焊接科技股份有限公司|高雄市岡山區本工東二路36號|金屬製品製造業|22.8067094|120.2713122
中一國際股份有限公司|高雄市仁武區竹後里鳳仁路３６９巷４６號|機械設備製造業|22.7145382|120.3349435
中一工程有限公司燕巢廠|高雄市燕巢區安招里安林五街１號|金屬製品製造業,機械設備製造業|22.7864095|120.3312744
中一行實業股份有限公司|高雄市大寮區過溪里莒光一街５號|非金屬礦物製品製造業|22.5807817|120.4280968
中亞機械有限公司|高雄市林園區中門路339巷26弄46號|機械設備製造業|22.5077957|120.3659364
中信造船股份有限公司新天二廠|高雄市旗津區上竹里上竹巷１７０之６號|其他運輸工具及其零件製造業|22.5777736|120.2961291
中信造船股份有限公司新高廠|高雄市旗津區上竹巷１６４之６號|機械設備製造業,其他運輸工具及其零件製造業|22.583972|120.290726
中信造船股份有限公司林盛廠|高雄市旗津區南汕里中洲二路２６８號|其他運輸工具及其零件製造業|22.5855645|120.2894173
中信造船股份有限公司|高雄市旗津區北汕里中洲三路１０８巷９２號|其他運輸工具及其零件製造業|22.5990987|120.2802491
中全鋼鐵股份有限公司|高雄市鳥松區仁美里美山路３６巷７之３號|基本金屬製造業|22.6407543|120.3810685
中原製酒股份有限公司|高雄市林園區中門里中門路３３９巷２６弄３５號|飲料製造業|22.5079626|120.3645765
中喬貿易有限公司|高雄市岡山區三和里山隙路12號|金屬製品製造業|22.8274219|120.3363233
中嘉樹脂化學工業股份有限公司|高雄市路竹區竹西里中山路６號|化學材料製造業,化學製品製造業|22.8635863|120.2568998
中國人造纖維股份有限公司高雄總廠|高雄市大社區三奶里經建路８號|化學材料製造業,其他製造業|22.7248653|120.3369649
中國合成橡膠股份有限公司碳煙廠|高雄市林園區林園工業區石化四路一號|石油及煤製品製造業|22.4993296|120.4067253
中國建材塗料股份有限公司|高雄市楠梓區稔田里高楠公路９２３號|化學製品製造業|22.710392|120.3249402
中國時報文化事業股份有限公司高雄印刷工廠|高雄市小港區鳳宮里台機路１號|印刷及資料儲存媒體複製業|22.5621145|120.3486001
中國海洋開發股份有限公司|高雄市前鎮區漁港中一路８號|食品製造業|22.5731175|120.3151457
中國石油化學工業開發股份有限公司大社廠|高雄市大社區三奶里經建路１號|化學材料製造業|22.7259212|120.3403211
中國石油化學工業開發股份有限公司小港廠|高雄市小港區鳳森里中林路３４號|化學材料製造業|22.53567|120.364542
中國號誌工程有限公司|高雄市左營區大順一路９３號１３樓之１|電力設備製造業|22.6558283|120.3113433
中國鋼鐵結構股份有限公司|高雄市燕巢區安招里中興路500號|金屬製品製造業|22.780993|120.3600409
中國鋼鐵股份有限公司第三冷軋廠|高雄市小港區店鎮里嘉興街２號|基本金屬製造業,金屬製品製造業|22.560116|120.360141
中國防蝕有限公司|高雄市前鎮區千富街２４５號|金屬製品製造業|22.584842|120.313806
中大度量衡器行|高雄市大寮區過溪里濃公路256巷67號|電腦、電子產品及光學製品製造業|22.5726927|120.4161591
中妘生物科技股份有限公司|高雄市燕巢區鳳雄里海峰路６６號|化學製品製造業|22.7645505|120.3375661
中宇環保工程股份有限公司|高雄市小港區平和路２０１號|化學製品製造業,機械設備製造業|22.5671624|120.3319847
中安廢棄物處理股份有限公司|高雄市鳥松區仁美里美山路103號1樓|塑膠製品製造業|22.649718|120.3916177
中富彩色印刷有限公司|高雄市三民區德西里同盟三路７１０號|印刷及資料儲存媒體複製業|22.6498341|120.2883607
中展工業股份有限公司大發廠|高雄市大寮區大有二街１９號|機械設備製造業,其他運輸工具及其零件製造業|22.5873737|120.4256278
中山二路加油站|高雄市前金區中山二路569號|加油站|22.6217388|120.3011965
中崙加油站|高雄市鳳山區油管路38號|加油站|22.6083324|120.3496171
中揚工程股份有限公司|高雄市林園區東林西路２９８巷８５弄２４號|機械設備製造業|22.5058179|120.3876765
中日合成化學股份有限公司林園工廠|高雄市林園區石化四路６號|化學製品製造業|22.487794|120.408509
中日流體傳動股份有限公司|高雄市大寮區內坑里內坑路９之３８號|機械設備製造業|22.5811374|120.4057578
